"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",2,"Cumbria","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",2,"Cumbria","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Cumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Metropolitan Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Warwickshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Cumbria","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Warwickshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",2,"Cumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Cleveland","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Cleveland","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Cleveland","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Norfolk","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Norfolk","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Warwickshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Norfolk","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Norfolk","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Cleveland","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Cheshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",3,"North Wales","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Cheshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"North Wales","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",3,"North Wales","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"North Wales","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Cheshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Cheshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Cambridgeshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"North Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"North Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Cambridgeshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Cambridgeshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"North Yorkshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Cambridgeshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"British Transport Police","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",2,"British Transport Police","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Northamptonshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Northamptonshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Warwickshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"Northamptonshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Warwickshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",2,"British Transport Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Northumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Northumbria","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Northumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Cumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Bedfordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Bedfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Nottinghamshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Nottinghamshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Cumbria","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Nottinghamshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Avon and Somerset","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Wiltshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Wiltshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"South Wales","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"South Wales","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"West Midlands","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"South Wales","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Wiltshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"South Wales","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"West Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"West Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"West Midlands","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"South Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"West Midlands","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"South Yorkshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"West Mercia","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"West Mercia","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"West Mercia","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Staffordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Avon and Somerset","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Warwickshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",3,"Staffordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Warwickshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Warwickshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"West Midlands","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Suffolk","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"West Midlands","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Warwickshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Cumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Suffolk","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Warwickshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Thames Valley","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Thames Valley","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Surrey","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Surrey","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Sussex","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Surrey","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Surrey","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"Surrey","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"Sussex","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Sussex","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Sussex","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Surrey","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",3,"Sussex","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Cleveland","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Surrey","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Surrey","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Surrey","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Thames Valley","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Thames Valley","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Suffolk","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Suffolk","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Thames Valley","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Suffolk","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Staffordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Staffordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Warwickshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Warwickshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"West Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Warwickshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Warwickshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Staffordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"South Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Cleveland","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"West Mercia","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"West Mercia","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"South Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"West Mercia","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"West Mercia","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"South Wales","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"South Wales","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"South Wales","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"West Midlands","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"West Midlands","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"South Wales","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"West Midlands","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"South Wales","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Nottinghamshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Nottinghamshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Nottinghamshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"West Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"West Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Nottinghamshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"West Yorkshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"West Yorkshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Northumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Northumbria","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Wiltshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Wiltshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Cleveland","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",3,"Wiltshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Wiltshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Northumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Northamptonshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Northamptonshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Northamptonshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Avon and Somerset","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Cleveland","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"North Yorkshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Avon and Somerset","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Avon and Somerset","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Avon and Somerset","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"North Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Bedfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Bedfordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Bedfordshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Bedfordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"North Wales","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"British Transport Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"British Transport Police","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"North Wales","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"British Transport Police","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"British Transport Police","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"North Wales","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"North Wales","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Cambridgeshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Norfolk","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Norfolk","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Cambridgeshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Norfolk","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Metropolitan Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Merseyside","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Cheshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Cheshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Cheshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Cheshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"London, City of","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Cheshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"London, City of","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"London, City of","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"London, City of","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Cleveland","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Cleveland","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Cleveland","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Cleveland","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Cleveland","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Lincolnshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Lincolnshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Cleveland","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",4,"Cumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Cumbria","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Cumbria","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Cumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Cleveland","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Lincolnshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Leicestershire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Leicestershire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Derbyshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Derbyshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Derbyshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Derbyshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Derbyshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",4,"Devon and Cornwall","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Devon and Cornwall","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Lancashire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Devon and Cornwall","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Devon and Cornwall","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Lancashire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Lancashire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Dorset","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Dorset","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Kent","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Dorset","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Cheshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"Kent","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Cheshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Durham","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Durham","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Durham","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Durham","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Durham","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Dyfed-Powys","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Dyfed-Powys","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Dyfed-Powys","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Dyfed-Powys","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Dyfed-Powys","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Essex","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Essex","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Essex","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Essex","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Essex","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Humberside","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Humberside","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Gloucestershire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Gloucestershire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Humberside","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Gloucestershire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Gloucestershire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Humberside","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Gloucestershire","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",0
