"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",1,"Dorset","Violent disorder","Public order offences","Public order offences","62A",1
"2016/17",2,"Durham","Violent disorder","Public order offences","Public order offences","62A",1
"2012/13",1,"Derbyshire","Violent disorder","Public order offences","Public order offences","62A",1
"2012/13",1,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",1
"2016/17",2,"Avon and Somerset","Violent disorder","Public order offences","Public order offences","62A",1
"2019/20",4,"Dorset","Violent disorder","Public order offences","Public order offences","62A",1
"2020/21",1,"Durham","Violent disorder","Public order offences","Public order offences","62A",1
"2012/13",1,"Cheshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",1
"2019/20",4,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",1
"2023/24",1,"North Wales","Violent disorder","Public order offences","Public order offences","62A",1
"2012/13",2,"Dorset","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Devon and Cornwall","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"Devon and Cornwall","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",2,"Devon and Cornwall","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Devon and Cornwall","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Devon and Cornwall","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Derbyshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"Derbyshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",2,"Derbyshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Derbyshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Derbyshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Cumbria","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",2,"Cumbria","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Cumbria","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Cumbria","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Cleveland","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2022/23",4,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",2,"Cleveland","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Cleveland","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Cleveland","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Cheshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2022/23",4,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",2,"Cheshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Cheshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Cheshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Cambridgeshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"Cambridgeshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Cambridgeshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Cambridgeshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"British Transport Police","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"British Transport Police","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"British Transport Police","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"British Transport Police","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Bedfordshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"Bedfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",2,"Bedfordshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Bedfordshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Bedfordshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",2,"Avon and Somerset","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",2,"Avon and Somerset","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",2,"Avon and Somerset","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",2,"Avon and Somerset","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Wiltshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2021/22",1,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Wiltshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Wiltshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Wiltshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"West Yorkshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"West Yorkshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"West Yorkshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2021/22",1,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"West Yorkshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"West Midlands","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"West Midlands","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"West Midlands","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"West Midlands","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2021/22",1,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"West Mercia","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"West Mercia","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"West Mercia","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"West Mercia","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Warwickshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Warwickshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Warwickshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2021/22",1,"North Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Warwickshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Warwickshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Thames Valley","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Thames Valley","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Thames Valley","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Thames Valley","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Thames Valley","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Sussex","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Sussex","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Sussex","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Sussex","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Sussex","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Surrey","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Surrey","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Surrey","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Surrey","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Surrey","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Suffolk","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Suffolk","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Suffolk","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Suffolk","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Staffordshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Staffordshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Staffordshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Staffordshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"South Yorkshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"South Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"South Yorkshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"South Yorkshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"South Yorkshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"South Wales","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"South Wales","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"South Wales","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"South Wales","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Nottinghamshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Nottinghamshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Nottinghamshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Nottinghamshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Nottinghamshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Northumbria","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Northumbria","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Northumbria","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Northumbria","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Northamptonshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Northamptonshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Northamptonshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Northamptonshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"North Yorkshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"North Yorkshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"North Yorkshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"North Yorkshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"North Wales","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"North Wales","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"North Wales","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"North Wales","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Norfolk","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Norfolk","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Norfolk","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Norfolk","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Norfolk","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Metropolitan Police","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Metropolitan Police","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Metropolitan Police","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Metropolitan Police","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Merseyside","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Merseyside","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Merseyside","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2021/22",3,"Devon and Cornwall","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"London, City of","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"London, City of","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"London, City of","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"London, City of","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Lincolnshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Lincolnshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Lincolnshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Lincolnshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Leicestershire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Leicestershire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Leicestershire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Leicestershire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Lancashire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Lancashire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Lancashire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Lancashire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Lancashire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Kent","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Kent","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Kent","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Kent","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Kent","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Humberside","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Humberside","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Humberside","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Humberside","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Hertfordshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Hertfordshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Hertfordshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Hertfordshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Hampshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Hampshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Hampshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Hampshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Hampshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Gwent","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Gwent","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Gwent","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Gwent","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Greater Manchester","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Greater Manchester","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Greater Manchester","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Greater Manchester","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Gloucestershire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Gloucestershire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Gloucestershire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Gloucestershire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Gloucestershire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Essex","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Essex","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Essex","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Essex","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Dyfed-Powys","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Dyfed-Powys","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Dyfed-Powys","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Dyfed-Powys","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Dyfed-Powys","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Durham","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2021/22",4,"North Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Durham","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Durham","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Durham","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2021/22",4,"Northumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Dorset","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Dorset","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Dorset","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Devon and Cornwall","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Devon and Cornwall","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Devon and Cornwall","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Devon and Cornwall","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Derbyshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Derbyshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Derbyshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Derbyshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Dorset","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Cumbria","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Cumbria","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Cumbria","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Cumbria","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Cleveland","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Cleveland","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Cleveland","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Cleveland","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Cleveland","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Cheshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Cheshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",1,"Cheshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",1,"Cheshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",1,"Cambridgeshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",1,"Merseyside","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2017/18",3,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",3,"Essex","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",2,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",3,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",1,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",1,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",1,"Gloucestershire","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",1,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",1,"Bedfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",4,"Northamptonshire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",4,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",3,"Northamptonshire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",3,"Kent","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",4,"Gloucestershire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",3,"Dorset","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",3,"Cleveland","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",2,"Surrey","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",2,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",2,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2017/18",4,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",1,"Thames Valley","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",1,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",1,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2016/17",1,"Durham","Violent disorder","Public order offences","Public order offences","62A",0
"2018/19",1,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",4,"South Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",4,"North Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",4,"Cheshire","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",3,"Surrey","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",3,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",3,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2018/19",1,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",3,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",3,"Devon and Cornwall","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",3,"Cleveland","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",2,"Norfolk","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",2,"Gloucestershire","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",2,"Dyfed-Powys","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"Northumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"North Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"Gwent","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"Gloucestershire","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"Dorset","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"Cheshire","Violent disorder","Public order offences","Public order offences","62A",0
"2015/16",1,"Bedfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",4,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",4,"Dorset","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",3,"Norfolk","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",3,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",3,"Gloucestershire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",3,"Bedfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",2,"Durham","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",2,"Cheshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",2,"Bedfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",1,"Northamptonshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",1,"North Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",1,"Lincolnshire","Violent disorder","Public order offences","Public order offences","62A",0
"2018/19",3,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",1,"Cleveland","Violent disorder","Public order offences","Public order offences","62A",0
"2014/15",1,"Avon and Somerset","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",1,"Avon and Somerset","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2018/19",3,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",4,"South Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",4,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",4,"Dyfed-Powys","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",4,"Devon and Cornwall","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"Suffolk","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"Nottinghamshire","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"Norfolk","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"Humberside","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",3,"Durham","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",2,"West Mercia","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",2,"Sussex","Violent disorder","Public order offences","Public order offences","62A",0
"2018/19",4,"Devon and Cornwall","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",2,"North Wales","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",0
"2018/19",4,"Dyfed-Powys","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",2,"Essex","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",2,"Durham","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Sussex","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"North Yorkshire","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Hertfordshire","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Gwent","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Dyfed-Powys","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Dorset","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Cumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2013/14",1,"Cheshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"West Yorkshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"West Mercia","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2023/24",1,"Wiltshire","Violent disorder","Public order offences","Public order offences","62A",0
