"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",4,"Suffolk","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2021/22",1,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",4,"South Yorkshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"South Yorkshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2019/20",3,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"Gwent","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"North Yorkshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"North Yorkshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"North Yorkshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2022/23",3,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"North Yorkshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Metropolitan Police","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"Metropolitan Police","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Metropolitan Police","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Metropolitan Police","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Lincolnshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Lincolnshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2017/18",3,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2016/17",3,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2014/15",4,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2014/15",4,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",4,"Cumbria","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2017/18",2,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",4,"Wiltshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2016/17",3,"North Yorkshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2017/18",2,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",4,"Devon and Cornwall","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Devon and Cornwall","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2017/18",2,"Cumbria","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",3,"North Yorkshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2013/14",4,"Hertfordshire","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2020/21",3,"North Yorkshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2019/20",1,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2014/15",4,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Dyfed-Powys","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Dyfed-Powys","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Dyfed-Powys","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2014/15",4,"North Yorkshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",3,"North Yorkshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",3,"North Yorkshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"North Yorkshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Wiltshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",3,"North Yorkshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Dyfed-Powys","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2020/21",3,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2013/14",3,"North Yorkshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2018/19",4,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2015/16",1,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"Sussex","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2018/19",4,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2013/14",3,"London, City of","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2013/14",3,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"Greater Manchester","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Greater Manchester","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2013/14",3,"Lincolnshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Greater Manchester","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",3,"London, City of","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"Greater Manchester","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Sussex","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2020/21",3,"Dorset","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2016/17",2,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"Cumbria","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Cumbria","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Cumbria","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2018/19",2,"Kent","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2021/22",2,"London, City of","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",4,"Hertfordshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",3,"London, City of","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Hertfordshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2017/18",2,"Lincolnshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",3,"London, City of","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"London, City of","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2017/18",4,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2019/20",2,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2016/17",1,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2013/14",1,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2015/16",2,"Hertfordshire","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"Hertfordshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Hertfordshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"Kent","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",3,"Lincolnshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2013/14",4,"London, City of","Arson not endangering life","Criminal damage and arson","Arson","56B",0
"2012/13",4,"Kent","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Kent","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Kent","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"Lancashire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2020/21",2,"West Midlands","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Lancashire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2013/14",4,"London, City of","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",3,"Lincolnshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",3,"Lincolnshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"Lincolnshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Lancashire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2017/18",4,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",4,"Lancashire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2020/21",2,"West Midlands","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",3,"Lancashire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2013/14",3,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2017/18",4,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2013/14",3,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2013/14",3,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2019/20",3,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2019/20",3,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2021/22",2,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2021/22",2,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",3,"Lancashire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2021/22",2,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",3,"Lancashire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"Lancashire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2018/19",2,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2013/14",1,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",4,"Lincolnshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2018/19",2,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2013/14",4,"North Yorkshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2018/19",2,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2019/20",3,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2014/15",3,"Bedfordshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",3,"Humberside","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"Norfolk","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Norfolk","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2023/24",1,"Durham","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Norfolk","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2013/14",1,"Gwent","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Norfolk","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2018/19",1,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2013/14",2,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",3,"Avon and Somerset","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Northumbria","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Northumbria","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Northumbria","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Sussex","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Northumbria","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"South Wales","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"South Wales","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"Humberside","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",3,"Humberside","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"Humberside","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2014/15",4,"Wiltshire","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"South Wales","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"South Wales","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2019/20",4,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"South Yorkshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"South Yorkshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2015/16",2,"Suffolk","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Surrey","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Surrey","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Sussex","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",4,"Surrey","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Surrey","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2016/17",1,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2023/24",1,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2016/17",1,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2016/17",1,"London, City of","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2020/21",4,"Wiltshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2022/23",1,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2022/23",1,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",3,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",3,"Bedfordshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",3,"Bedfordshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",3,"Bedfordshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"Bedfordshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2022/23",4,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2016/17",1,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2013/14",2,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2013/14",2,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2013/14",2,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"West Mercia","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",3,"Avon and Somerset","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",3,"Avon and Somerset","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"West Mercia","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",3,"Avon and Somerset","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"West Mercia","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2022/23",4,"British Transport Police","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"West Yorkshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2020/21",1,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",4,"West Yorkshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"West Yorkshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2020/21",1,"London, City of","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",4,"West Yorkshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2022/23",2,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2022/23",2,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2020/21",1,"London, City of","Arson not endangering life","Criminal damage and arson","Arson","56B",0
"2022/23",3,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2022/23",2,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2014/15",3,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Wiltshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2020/21",3,"West Midlands","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2021/22",4,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",4,"Wiltshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2020/21",3,"West Midlands","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2021/22",4,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2021/22",3,"Warwickshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2014/15",2,"Bedfordshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Cleveland","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2020/21",4,"Gwent","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",4,"Cleveland","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Cleveland","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Cleveland","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"West Mercia","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"West Mercia","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Sussex","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Sussex","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"Sussex","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Warwickshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Warwickshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Warwickshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Warwickshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Warwickshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Warwickshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"Warwickshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Surrey","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Surrey","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Surrey","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Surrey","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"Warwickshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Suffolk","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Suffolk","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Suffolk","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Suffolk","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"West Midlands","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",4,"West Midlands","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",4,"West Midlands","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",4,"West Midlands","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2013/14",1,"Dyfed-Powys","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",2,"Staffordshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Staffordshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Staffordshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Staffordshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2013/14",1,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",2,"South Yorkshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
